date,code,name,price,status,source
2026-06-23,588000,科创50ETF,2.023,◇ 多头排列,scan_20260623_intraday.log
2026-06-24,159869,游戏ETF,1.063,✗ 趋势偏弱,scan_20260624_intraday.log
2026-06-24,159915,创业板ETF,4.258,- 趋势完好,scan_20260624_intraday.log
2026-06-24,159995,芯片ETF,3.012,◇ 多头排列,scan_20260624_intraday.log
2026-06-24,510300,沪深300ETF,4.967,- 趋势完好,scan_20260624_intraday.log
2026-06-24,510500,中证500ETF,8.985,◇ 多头排列,scan_20260624_intraday.log
2026-06-24,510880,红利ETF,3.048,✗ 趋势偏弱,scan_20260624_intraday.log
2026-06-24,512010,医药ETF,0.341,✗ 趋势偏弱,scan_20260624_intraday.log
2026-06-24,512100,中证1000ETF,3.551,◇ 多头排列,scan_20260624_intraday.log
2026-06-24,512200,房地产ETF,1.212,✗ 趋势偏弱,scan_20260624_intraday.log
2026-06-24,512400,有色金属ETF,1.98,✗ 趋势偏弱,scan_20260624_intraday.log
2026-06-24,512480,半导体ETF,2.652,◇ 多头排列,scan_20260624_intraday.log
2026-06-24,512580,环保ETF,1.335,✗ 趋势偏弱,scan_20260624_intraday.log
2026-06-24,512660,军工ETF,1.262,✗ 趋势偏弱,scan_20260624_intraday.log
2026-06-24,512690,酒ETF,0.39,✗ 趋势偏弱,scan_20260624_intraday.log
2026-06-24,512800,银行ETF,0.761,✗ 趋势偏弱,scan_20260624_intraday.log
2026-06-24,512880,证券ETF,1.111,★ 买入信号,scan_20260624_intraday.log
2026-06-24,512890,红利低波ETF,1.099,✗ 趋势偏弱,scan_20260624_intraday.log
2026-06-24,512980,传媒ETF,0.821,✗ 趋势偏弱,scan_20260624_intraday.log
2026-06-24,513180,恒生科技ETF,0.57,✗ 趋势偏弱,scan_20260624_intraday.log
2026-06-24,515070,人工智能ETF,2.656,◇ 多头排列,scan_20260624_intraday.log
2026-06-24,515790,光伏ETF,0.998,✗ 趋势偏弱,scan_20260624_intraday.log
2026-06-24,515880,通信ETF,1.827,◇ 多头排列,scan_20260624_intraday.log
2026-06-24,516110,汽车ETF,1.111,✗ 趋势偏弱,scan_20260624_intraday.log
2026-06-24,516160,新能源ETF,2.996,✗ 趋势偏弱,scan_20260624_intraday.log
2026-06-24,517520,黄金股ETF,1.711,✗ 趋势偏弱,scan_20260624_intraday.log
2026-06-24,562500,机器人ETF,1.137,▲ 接近支撑,scan_20260624_intraday.log
2026-06-24,562800,稀有金属ETF,1.154,- 趋势完好,scan_20260624_intraday.log
2026-06-24,588000,科创50ETF,2.096,◇ 多头排列,scan_20260624_intraday.log
2026-06-26,159869,游戏ETF,1.073,✗ 趋势偏弱,scan_20260626_intraday.log
2026-06-26,159915,创业板ETF,4.236,- 趋势完好,scan_20260626_intraday.log
2026-06-26,159995,芯片ETF,3.14,◇ 多头排列,scan_20260626_intraday.log
2026-06-26,510300,沪深300ETF,4.919,- 趋势完好,scan_20260626_intraday.log
2026-06-26,510500,中证500ETF,8.882,- 趋势完好,scan_20260626_intraday.log
2026-06-26,510880,红利ETF,2.96,✗ 趋势偏弱,scan_20260626_intraday.log
2026-06-26,512010,医药ETF,0.337,✗ 趋势偏弱,scan_20260626_intraday.log
2026-06-26,512100,中证1000ETF,3.497,- 趋势完好,scan_20260626_intraday.log
2026-06-26,512200,房地产ETF,1.198,✗ 趋势偏弱,scan_20260626_intraday.log
2026-06-26,512400,有色金属ETF,1.847,✗ 趋势偏弱,scan_20260626_intraday.log
2026-06-26,512480,半导体ETF,2.765,◇ 多头排列,scan_20260626_intraday.log
2026-06-26,512580,环保ETF,1.306,✗ 趋势偏弱,scan_20260626_intraday.log
2026-06-26,512660,军工ETF,1.249,✗ 趋势偏弱,scan_20260626_intraday.log
2026-06-26,512690,酒ETF,0.389,✗ 趋势偏弱,scan_20260626_intraday.log
2026-06-26,512800,银行ETF,0.748,✗ 趋势偏弱,scan_20260626_intraday.log
2026-06-26,512880,证券ETF,1.115,- 趋势完好,scan_20260626_intraday.log
2026-06-26,512890,红利低波ETF,1.084,✗ 趋势偏弱,scan_20260626_intraday.log
2026-06-26,512980,传媒ETF,0.804,✗ 趋势偏弱,scan_20260626_intraday.log
2026-06-26,513180,恒生科技ETF,0.541,✗ 趋势偏弱,scan_20260626_intraday.log
2026-06-26,515070,人工智能ETF,2.646,- 趋势完好,scan_20260626_intraday.log
2026-06-26,515790,光伏ETF,1.006,✗ 趋势偏弱,scan_20260626_intraday.log
2026-06-26,515880,通信ETF,1.769,- 趋势完好,scan_20260626_intraday.log
2026-06-26,516110,汽车ETF,1.08,✗ 趋势偏弱,scan_20260626_intraday.log
2026-06-26,516160,新能源ETF,2.907,✗ 趋势偏弱,scan_20260626_intraday.log
2026-06-26,517520,黄金股ETF,1.596,✗ 趋势偏弱,scan_20260626_intraday.log
2026-06-26,562500,机器人ETF,1.141,- 趋势完好,scan_20260626_intraday.log
2026-06-26,562800,稀有金属ETF,1.119,- 趋势完好,scan_20260626_intraday.log
2026-06-26,588000,科创50ETF,2.155,◇ 多头排列,scan_20260626_intraday.log
